#,id,created,deleted,last_updated,uuid_str,bbs_code,name_bn,name_en,created_by_id,updated_by_id,upazila_id,weight
232,232,2020-06-03 17:42:34,false,2020-06-03 17:42:34,d947119b-1ae2-49de-af0e-e50f462691d0,75,পাঁচবিবি পৌরসভা,Panchbibi pourasabha,,,504,0
233,233,2020-06-03 17:42:37,false,2020-06-03 17:42:37,35ae6ce6-8243-4faa-8587-03f87ebbcd03,30,ধামইরহাট পৌরসভা,Dhamoirhat pourasabha,,,344,0
234,234,2020-06-03 17:42:42,false,2020-06-03 17:42:42,320a99be-3d98-462e-9e93-f681b5f6c731,50,নওগাঁ পৌরসভা,Naogaon pourasabha,,,347,0
235,235,2020-06-03 17:42:46,false,2020-06-03 17:42:46,d853b536-7ae7-4ce8-a25d-c4bccc05cdca,70,নজিপুর পৌরসভা,Nazipur pourasabha,,,349,0
236,236,2020-06-03 17:42:51,false,2020-06-03 17:42:51,a055ad14-3bda-44be-8f79-2b738f619586,21,বাগাতিপাড়া পৌরসভা,Bagatipara pourasabha,,,354,0
237,237,2020-06-03 17:42:53,false,2020-06-03 17:42:53,8832db8d-6865-44ce-ab88-61b48f968241,25,বনপাড়া পৌরসভা,Banpara pourasabha,,,355,0
238,238,2020-06-03 17:42:56,false,2020-06-03 17:42:56,5ef84c9f-69c1-4faf-b03a-4f496a2f5c06,31,বড়ইগ্রাম পৌরসভা,Baraigram pourasabha,,,355,0
239,239,2020-06-03 17:42:57,false,2020-06-03 17:42:57,1bad640e-38dc-4787-a4d9-9c2851e96af2,40,গুরুদাসপুর পৌরসভা,Gurudaspur pourasabha,,,356,0
240,240,2020-06-03 17:42:59,false,2020-06-03 17:42:59,443cc48f-da90-4c49-b6fb-29f1489f8bdb,35,গোপালপুর (লালপুর) পৌরসভা,Gopalpur (lalpur) pourasabha,,,357,0
241,241,2020-06-03 17:43:02,false,2020-06-03 17:43:02,af23140b-aded-4fd0-aa6a-8208af85e40d,45,নলডাঙ্গা পৌরসভা,Naldanga pourasabha,,,511,0
242,242,2020-06-03 17:43:04,false,2020-06-03 17:43:04,61ab2b13-0202-4b39-8b47-9f85a89bbaa1,50,নাটোর পৌরসভা,Natore pourasabha,,,358,0
243,243,2020-06-03 17:43:07,false,2020-06-03 17:43:07,6efe7191-87b4-4180-97f0-45bb175301a9,75,সিংড়া পৌরসভা,Singra pourasabha,,,359,0
244,244,2020-06-03 17:43:10,false,2020-06-03 17:43:10,bc95c8e1-93bd-41f5-8052-a68171f2a989,44,রহণপুর পৌরসভা,Rahanpur pourosabha,,,361,0
245,245,2020-06-03 17:43:13,false,2020-06-03 17:43:13,cb81e52f-b4b3-4b5f-8012-a2dd261c8209,22,নাচোল পৌরসভা,Nachole pourasabha,,,362,0
246,246,2020-06-03 17:43:14,false,2020-06-03 17:43:14,aa78553f-4bb9-4892-9da9-a58caad73b10,33,চাঁপাইনবাবগঞ্জ পৌরসভা,Chapainawabganj pourasabha,,,657,0
247,247,2020-06-03 17:43:19,false,2020-06-03 17:43:19,33810680-1f0d-4fdc-9704-fd619bc531b2,66,শিবগঞ্জ পৌরসভা,Shibganj pourasabha,,,364,0
248,248,2020-06-03 17:43:20,false,2020-06-03 17:43:20,c62806e5-7dd5-439f-984e-771135b57e54,8,আটঘরিয়া পৌরসভা,Atgharia pourasabha,,,365,0
249,249,2020-06-03 17:43:21,false,2020-06-03 17:43:21,7efc6a90-8c24-4a75-9c6c-a9aa1255fdfe,12,বেড়া পৌরসভা,Bera pourasabha,,,366,0
250,250,2020-06-03 17:43:22,false,2020-06-03 17:43:22,2eea9d16-bb6b-4b8a-90e3-654af63ad520,18,ভাঙ্গুড়া পৌরসভা,Bhangura pourasabha,,,367,0
251,251,2020-06-03 17:43:23,false,2020-06-03 17:43:23,bdef2acd-523a-474e-8538-7a9c405d121b,25,চাটমোহর পৌরসভা,Chatmohar pourasabha,,,368,0
252,252,2020-06-03 17:43:25,false,2020-06-03 17:43:25,73f13a37-9484-4d4c-866b-90d1ce12a4ff,37,ফরিদপুর পৌরসভা,Faridpur pourasabha,,,369,0
253,253,2020-06-03 17:43:26,false,2020-06-03 17:43:26,58dee2a2-d15a-4b0b-ac13-8979f119f7ff,50,ঈশ্বরদী পৌরসভা,Ishwardi pourasabha,,,370,0
254,254,2020-06-03 17:43:27,false,2020-06-03 17:43:27,c710f6d8-ad57-4fff-999e-3357c003e935,62,পাবনা পৌরসভা,Pabna pourasabha,,,371,0
255,255,2020-06-03 17:43:29,false,2020-06-03 17:43:29,d92224e3-f884-4d07-a114-d4dd54580a94,75,সাঁথিয়া পৌরসভা,Santhia pourasabha,,,372,0
256,256,2020-06-03 17:43:30,false,2020-06-03 17:43:30,7438c5c8-ea09-49dd-a916-8b09d974f223,87,সুজানগর পৌরসভা,Sujanagar pourasabha,,,373,0
257,257,2020-06-03 17:43:32,false,2020-06-03 17:43:32,ec52b6de-4c58-4949-ad8d-1643aad0abee,8,আড়ানী পৌরসভা,Arani pourasabha,,,374,0
258,258,2020-06-03 17:43:32,false,2020-06-03 17:43:32,64bb8d14-115f-4c54-933c-c46640ed766a,16,বাঘা পৌরসভা,Bagha pourasabha,,,374,0
259,259,2020-06-03 17:43:34,false,2020-06-03 17:43:34,0405336a-61be-4b9a-b635-e3c276fccc69,25,ভবানীগঞ্জ পৌরসভা,Bhabaniganj pourasabha,,,375,0
260,260,2020-06-03 17:43:35,false,2020-06-03 17:43:35,5d84a4e0-d9f8-461e-b387-18362bf69da6,85,তাহেরপুর পৌরসভা,Taherpur pourasabha,,,375,0
261,261,2020-06-03 17:43:36,false,2020-06-03 17:43:36,58c460d3-8d60-49d3-b24c-9e5be649d79b,33,চারঘাট পৌরসভা,Charghat pourasabha,,,376,0
262,262,2020-06-03 17:43:37,false,2020-06-03 17:43:37,c61075e0-91d7-462b-a18f-ff37b1fb0c11,43,দুর্গাপুর পৌরসভা,Durgapur pourasabha,,,377,0
263,263,2020-06-03 17:43:39,false,2020-06-03 17:43:39,53b5d9e8-a25a-40b8-be5d-c858a144e099,50,গোদাগাড়ী পৌরসভা,Godagari pourasabha,,,378,0
264,264,2020-06-03 17:43:39,false,2020-06-03 17:43:39,e51cb7f7-80a7-41d4-9ef1-4457b3ab1034,55,কাকনহাট পৌরসভা,Kakanhat pourasabha,,,378,0
265,265,2020-06-03 17:43:41,false,2020-06-03 17:43:41,2227f38f-9c50-4b82-8113-c1f2eed30477,65,কেশরহাট পৌরসভা,Kesharhat pourasabha,,,379,0
