#,id,created,deleted,last_updated,uuid_str,name_bn,name_en,created_by_id,updated_by_id,upazila_id,bbs_code,bbs_code_3digit,is_updated,municipality_id,weight
691,2750,2020-01-28 22:55:00,false,2020-06-03 17:33:55,6e16117c-63ae-4707-8871-7ad603815ca2,সলিমপুর,Salimpur,,,77,66,710,1,,0
692,2751,2020-01-28 22:55:00,false,2020-06-03 17:33:55,a449d64e-1ce0-4566-b063-110a68fc69e6,সোনাইছড়ি,Sonaichhari,,,77,85,719,1,,0
693,2754,2020-01-28 22:55:00,false,2020-06-03 17:33:59,917234e7-8c75-42ec-949f-b386f150e6f3,আড্ডা,Adda,,,78,11,109,1,,0
694,2755,2020-01-28 22:55:00,false,2020-06-03 17:33:59,b32ecaf8-6c69-42e5-9bbf-2021dc633a74,আদ্রা,Adra,,,78,12,118,1,,0
695,2756,2020-01-28 22:55:00,false,2020-06-03 17:33:59,d3dc2c58-98f4-4680-9cd9-b6de68034155,আগানগর,Aganagar,,,78,18,127,1,,0
696,2757,2020-01-28 22:55:00,false,2020-06-03 17:33:59,315d193a-eb2c-46b3-8bff-5f6783800b88,ভবানীপুর,Bhabanipur,,,78,25,145,1,,0
697,2758,2020-01-28 22:55:00,false,2020-06-03 17:33:59,9f08e09e-15dd-4592-966e-d10c1832b490,ভাউকসার,Bhauksar,,,78,31,154,1,,0
698,2759,2020-01-28 22:55:00,false,2020-06-03 17:33:59,c8ad8328-4382-417a-a626-983666bdf630,গালিমপুর,Galimpur,,,78,44,315,1,,0
699,2760,2020-01-28 22:55:00,false,2020-06-03 17:33:59,32db4dcd-082a-4cba-ac06-2a88c96e19aa,চিতড্ডা,Chitadda,,,78,50,180,1,,0
700,2761,2020-01-28 22:55:00,false,2020-06-03 17:33:59,d8c7f052-3bdc-450d-a056-ed449663c317,জলম,Jalam,,,78,56,415,1,,0
701,2766,2020-01-28 22:55:00,false,2020-06-03 17:34:00,fbd41280-e265-4640-af52-d1ce8916b639,উত্তর শীলমুড়ী,Uttar shilmuri,,,78,88,791,1,,0
702,2767,2020-01-28 22:55:00,false,2020-06-03 17:34:00,b58fef3c-0361-4b0e-8c1a-314068f5a14d,শাকপুর,Shakpur,,,78,91,715,1,,0
703,2770,2020-01-28 22:55:00,false,2020-06-03 17:34:01,0f3c91a7-1d06-438f-a981-fd93757c68de,দুলালপুর,Dulalpur,,,79,30,210,1,,0
704,2771,2020-01-28 22:55:00,false,2020-06-03 17:34:01,6c8e53bb-cc3c-4f9f-8288-59452dc827b0,চান্দলা,Chandla,,,79,44,176,1,,0
705,2772,2020-01-28 22:55:00,false,2020-06-03 17:34:01,2319e8d9-f369-4bcd-85a3-abd7d751bf25,সিদলাই,Sidlai,,,79,50,726,1,,0
706,2773,2020-01-28 22:55:00,false,2020-06-03 17:34:01,90f91567-76e0-46c1-b99d-2c176587325d,মাধবপুর,Madhabpur,,,79,56,508,1,,0
707,2774,2020-01-28 22:55:01,false,2020-06-03 17:34:01,68e4d274-6328-4a22-9728-cf29a80bce77,মালাপাড়া,Malapara,,,79,62,517,1,,0
708,2775,2020-01-28 22:55:01,false,2020-06-03 17:34:01,90656e42-54a6-4517-a939-b3ced6020ecb,সাহেবাবাদ,Sahebabad,,,79,82,708,1,,0
709,2776,2020-01-28 22:55:01,false,2020-06-03 17:34:01,e37fd41a-bbd5-437c-9934-9b13bb945fcb,শশীদল,Shashidal,,,79,88,717,1,,0
710,2778,2020-01-28 22:55:01,false,2020-06-03 17:34:01,fcad3911-face-4f76-a374-dfc2e72bc880,ভারেল্লা দক্ষিণ,Bharella dakshin,,,80,12,151,1,,0
711,2779,2020-01-28 22:55:01,false,2020-06-03 17:34:01,761673c5-9c7c-48d7-8d6a-babb0cb863fa,ভারেল্লা উত্তর,Bharella uttar,,,80,15,160,1,,0
712,2780,2020-01-28 22:55:01,false,2020-06-03 17:34:01,8b48f342-096e-4366-b840-4126ea8529ee,বুড়িচং,Burichang,,,80,31,169,1,,0
713,2782,2020-01-28 22:55:01,false,2020-06-03 17:34:01,2380226b-566e-4cb5-abcb-9eb9e6381cc0,মোকাম,Mokam,,,80,69,518,1,,0
714,2783,2020-01-28 22:55:01,false,2020-06-03 17:34:01,5bbd5238-ef53-498e-9922-57b09c4a7f58,পীর যাত্রাপুর,Pir jatrapur,,,80,72,610,1,,0
715,2784,2020-01-28 22:55:01,false,2020-06-03 17:34:01,267b3d58-df75-4146-ae6b-522d31bbd02f,রাজাপুর,Rajapur,,,80,75,677,1,,0
716,2785,2020-01-28 22:55:01,false,2020-06-03 17:34:01,5da83da9-94c1-404c-b14b-4ed5ff4029be,ষোলনল,Sholanal,,,80,94,711,1,,0
717,2787,2020-01-28 22:55:01,false,2020-06-03 17:34:02,264cb3a7-5336-4d58-b40b-4d18f9501a93,বাড়েরা,Barera,,,81,15,142,1,,0
718,2791,2020-01-28 22:55:01,false,2020-06-03 17:34:02,5fbaf0ef-4e29-4e2d-a95d-3adfc645d5d1,বরকইট,Barkait,,,81,39,151,1,,0
719,2793,2020-01-28 22:55:01,false,2020-06-03 17:34:02,da5f5513-620f-440d-98fa-0896f8bae49e,গল্লাই,Gallai,,,81,55,313,1,,0
720,2796,2020-01-28 22:55:01,false,2020-06-03 17:34:02,a6f5dfa1-57f9-47a0-9ba2-20794f5e2f43,মাইজখার,Maijkhar,,,81,79,532,1,,0
721,2798,2020-01-28 22:55:01,false,2020-06-03 17:34:02,615f39ac-ecae-4292-9e21-5010c93da802,সুহিলপুর,Suhilpur,,,81,94,715,1,,0
722,2799,2020-01-28 22:55:01,false,2020-06-03 17:34:03,641eefc7-ff3f-4b4f-86b0-6cbb141e3e5b,আলকরা,Alkara,,,82,10,109,1,,0
723,2800,2020-01-28 22:55:01,false,2020-06-03 17:34:03,aef9330b-88df-44b9-9cfa-3c6a871be347,বাতিশা,Batisha,,,82,15,143,1,,0
724,2801,2020-01-28 22:55:01,false,2020-06-03 17:34:03,df3ab1ba-b304-49e9-a21d-8f045a1de350,চিওড়া,Cheora,,,82,19,177,1,,0
725,2802,2020-01-28 22:55:01,false,2020-06-03 17:34:03,24f0a95b-a0ef-4837-8db6-bcc7c328684c,ঘোলপাশা,Gholpasha,,,82,38,310,1,,0
726,2803,2020-01-28 22:55:01,false,2020-06-03 17:34:03,f6e22504-282a-42ff-971e-1890c8db9491,গুণবতী,Gunabati,,,82,42,319,1,,0
727,2805,2020-01-28 22:55:01,false,2020-06-03 17:34:03,fe656bce-5cc9-4272-b1c6-12bd060a1ca0,কালিকাপুর,Kalikapur,,,82,52,445,1,,0
728,2806,2020-01-28 22:55:01,false,2020-06-03 17:34:03,fc803a0f-0049-41f1-9035-c4d98205e424,কনকাপৈত,Kankapait,,,82,57,454,1,,0
729,2807,2020-01-28 22:55:01,false,2020-06-03 17:34:03,58237195-51c3-4990-bc29-85653b6cf165,কাশীনগর,Kashinagar,,,82,61,463,1,,0
730,2809,2020-01-28 22:55:01,false,2020-06-03 17:34:04,f6296271-bfa5-4c1a-b41a-5b5aca00967f,শুভপুর,Shubhapur,,,82,85,713,1,,0
731,2810,2020-01-28 22:55:01,false,2020-06-03 17:34:04,5f64bc1b-baf4-4482-92fc-47488a42c30f,শ্রীপুর,Sreepur,,,82,90,722,1,,0
732,2811,2020-01-28 22:55:01,false,2020-06-03 17:34:04,e5f6c098-68d4-4a96-9772-841886b490f7,উজিরপুর,Ujirpur,,,82,95,781,1,,0
733,2819,2020-01-28 22:55:01,false,2020-06-03 17:49:59,c3d33cbd-a3d6-488d-babe-9b2d8b8c544e,বিজয়পুর,Bijoypur,,,585,35,205,1,,0
734,2820,2020-01-28 22:55:01,false,2020-06-03 17:49:59,92f59283-057f-40a8-bdfd-7e3b3abaa9d6,চৌয়ারা,Chouara,,,585,39,183,1,,0
735,2826,2020-01-28 22:55:01,false,2020-06-03 17:34:05,e36e843b-ea4c-47d2-9920-5fa7e2de45b7,দাউদকান্দি উত্তর,Daudkandi uttar,,,84,21,210,1,,0
736,2827,2020-01-28 22:55:01,false,2020-06-03 17:34:05,25749b73-39c0-4a45-8b96-4af6c6ff8451,বিটেশ্বর,Biteshwar,,,84,25,151,1,,0
737,2830,2020-01-28 22:55:01,false,2020-06-03 17:34:05,89e3e503-bf12-49db-9bdb-ca225b6c274b,গোয়ালমারী,Goalmari,,,84,38,313,1,,0
738,2831,2020-01-28 22:55:01,false,2020-06-03 17:34:05,12e48a10-b7b8-488a-9f4e-5f18f5f32f84,জিংলাতলি,Jinglatali,,,84,47,414,1,,0
739,2833,2020-01-28 22:55:01,false,2020-06-03 17:34:06,de6ed585-ac96-451e-ae90-dc451e5f5624,মারুকা,Maruka,,,84,64,523,1,,0
740,2837,2020-01-28 22:55:01,false,2020-06-03 17:34:06,ad923d1b-17d7-4c8e-aec2-72d7cd128555,পদুয়া,Padua,,,84,85,616,1,,0
741,2839,2020-01-28 22:55:01,false,2020-06-03 17:34:05,5288ec4e-ea25-446b-a95e-eddc279254a2,বারপাড়া,Barapara,,,84,90,142,1,,0
742,2840,2020-01-28 22:55:01,false,2020-06-03 17:34:06,528d9010-28cb-47b4-976f-2ced252b1edf,সুন্দলপুর,Sundalpur,,,84,94,717,1,,0
743,2841,2020-01-28 22:55:01,false,2020-06-03 17:34:07,d5dea2d1-7bcc-4d21-972e-473e96bcba20,বড় শালঘর,Bara shalghar,,,85,10,142,1,,0
744,2844,2020-01-28 22:55:01,false,2020-06-03 17:34:07,278e6bfc-4a46-4e97-b96c-508b41c0a312,বরকামতা,Barkamta,,,85,23,151,1,,0
745,2845,2020-01-28 22:55:01,false,2020-06-03 17:34:07,c5e3b7a2-03b7-4fe9-9fb2-3c55a51361eb,ধামতী,Dhamti,,,85,35,220,1,,0
746,2846,2020-01-28 22:55:01,false,2020-06-03 17:34:07,63d33038-6a6e-4771-9e2a-5b74cf8c2d9f,সুলতানপুর,Sultanpur,,,85,41,723,1,,0
747,2847,2020-01-28 22:55:01,false,2020-06-03 17:34:07,cf2a3b30-e60a-428d-85e0-43bbd34d671c,ফতেহাবাদ,Fatehabad,,,85,47,280,1,,0
748,2848,2020-01-28 22:55:01,false,2020-06-03 17:34:07,f552d1c7-187d-47d3-a8d4-6f74f85b6b9a,উত্তর গুনাইঘর,Uttar gunaighar,,,85,53,782,1,,0
749,2850,2020-01-28 22:55:01,false,2020-06-03 17:34:07,217fd9cb-41d7-4feb-9b58-201dbfeaab3b,জাফরগঞ্জ,Jafarganj,,,85,65,413,1,,0
750,2851,2020-01-28 22:55:01,false,2020-06-03 17:34:07,1a318d41-cabb-4813-9b06-46cff6d49a26,এলাহাবাদ,Elahabad,,,85,71,246,1,,0
751,2852,2020-01-28 22:55:01,false,2020-06-03 17:34:07,ae85bfb5-614b-4b9f-80b6-f9a38932e02d,রাজামেহার,Rajamehar,,,85,77,679,1,,0
752,2853,2020-01-28 22:55:01,false,2020-06-03 17:34:07,510db6ee-527d-457d-ac6e-37b8fefdfd5d,ভানী,Bhani,,,85,83,160,1,,0
753,2854,2020-01-28 22:55:01,false,2020-06-03 17:34:07,5b787e67-5dc4-40fb-9649-6dbf8d3dcf30,রসুলপুর,Rasulpur,,,85,89,688,1,,0
754,2855,2020-01-28 22:55:01,false,2020-06-03 17:34:07,0bc9fbed-50fa-4154-a56b-def641a59b15,সুবিল,Subil,,,85,95,714,1,,0
755,2856,2020-01-28 22:55:01,false,2020-06-03 17:34:08,4b2cc4d0-5062-4229-8c9f-e7034a098031,আছাদপুর,Asadpur,,,86,15,109,1,,0
756,2857,2020-01-28 22:55:01,false,2020-06-03 17:34:08,a3753dd1-cecd-4442-8def-5af92f5c8c15,ভাসানিয়া,Bhasania,,,86,20,143,1,,0
757,2859,2020-01-28 22:55:01,false,2020-06-03 17:34:09,37a70806-5562-4be9-9414-7e6b59b33ac0,জয়পুর,Joypur,,,86,25,412,1,,0
758,2861,2020-01-28 22:55:01,false,2020-06-03 17:34:08,4c991029-6384-4538-aaa5-5841e95d06e7,ঘাগুটিয়া,Ghagutia,,,86,47,311,1,,0
759,2864,2020-01-28 22:55:01,false,2020-06-03 17:34:09,16afda47-ff82-451e-9da1-0a4f5207a44f,নিলখী,Nilakhi,,,86,85,546,1,,0
760,2865,2020-01-28 22:55:01,false,2020-06-03 17:49:59,7428fa36-fa44-4bac-85c5-0e3a209b3d4c,আমড়াতলি,Amratali,,,586,22,109,1,,0
761,2867,2020-01-28 22:55:01,false,2020-06-03 17:49:59,3a0b9541-ed71-4c4b-9c12-7d8923f72907,জগন্নাথপুর,Jagannathpur,,,586,65,409,1,,0
762,2868,2020-01-28 22:55:01,false,2020-06-03 17:49:59,71de66cc-f7eb-4121-b211-77368bde9c02,কালির বাজার,Kalir bazar,,,586,68,443,1,,0
763,2869,2020-01-28 22:55:01,false,2020-06-03 17:49:59,5b28b8ad-5aa8-422e-aed6-bace9d58584f,পাঁচথুবী,Panchthubi,,,586,90,609,1,,0
764,2870,2020-01-28 22:55:01,false,2020-06-03 17:49:59,c1ca096f-d9a1-49e6-8173-b1e89c7f2531,উত্তর দুর্গাপুর,Uttar durgapur,,,586,94,775,1,,0
765,2871,2020-01-28 22:55:01,false,2020-06-03 18:46:38,9db002e7-921e-4561-ba31-89f4ffb1f30b,কুমিল্লা ক্যান্টনমেন্ট,Cumilla cantonment,,,586,98,998,1,,0
766,2873,2020-01-28 22:55:01,false,2020-06-03 17:34:10,4184a08b-58e8-42a9-bf9e-22d06273c627,গোবিন্দপুর,Gobindapur,,,88,35,309,1,,0
767,2876,2020-01-28 22:55:01,false,2020-06-03 17:34:10,36a06a4e-3035-4147-8979-f3cb8d3985d0,কান্দিরপাড়,Kandirpar,,,88,77,442,1,,0
768,2877,2020-01-28 22:55:02,false,2020-06-03 17:34:10,9e0487e0-7342-4d4e-9828-ce28fba37f4c,আজগরা,Ajgara,,,88,84,109,1,,0
769,2879,2020-01-28 22:55:02,false,2020-06-03 17:34:11,939916f7-1cb6-4433-90c1-0d353ec1350a,বাইশগাঁও,Baishgaon,,,89,13,142,1,,0
770,2880,2020-01-28 22:55:02,false,2020-06-03 17:34:12,46331145-2148-45c0-82c1-a25d0a66562e,বিপুলাসার,Bipulasar,,,89,17,151,1,,0
771,2881,2020-01-28 22:55:02,false,2020-06-03 17:34:12,acc9f323-d6fe-49b2-a335-bb04a2f2e829,হাসনাবাদ,Hasnabad,,,89,31,343,1,,0
772,2884,2020-01-28 22:55:02,false,2020-06-03 17:34:12,50e7aa26-7d3e-44e3-a1dc-d5a82048d08d,খিলা,Khila,,,89,53,443,1,,0
773,2887,2020-01-28 22:55:02,false,2020-06-03 17:34:12,e81e7c42-e60a-4a4a-95c2-4289ba6492af,নাথের পেটুয়া,Nather petua,,,89,70,545,1,,0
774,2891,2020-01-28 22:55:02,false,2020-06-03 17:34:12,b53c6eea-f589-4485-91f7-8724e4d6abbf,বড়কান্দা,Barakanda,,,90,12,142,1,,0
775,2892,2020-01-28 22:55:02,false,2020-06-03 17:34:12,29528c42-bb16-42f2-a5ac-4005674ea9bb,চন্দনপুর,Chandanpur,,,90,19,186,1,,0
776,2893,2020-01-28 22:55:02,false,2020-06-03 17:34:12,42feb08c-c6cd-4543-a4c4-d358720dd6f3,চালিভাঙ্গা,Chalibhanga,,,90,21,177,1,,0
777,2894,2020-01-28 22:55:02,false,2020-06-03 17:34:12,ba0fd640-4ee0-46b3-80fb-9a64d42adcc5,গোবিন্দপুর,Gobindapur,,,90,43,311,1,,0
778,2897,2020-01-28 22:55:02,false,2020-06-03 17:34:12,5853054b-13a6-4b0b-ab0a-8c3d3f619bc0,রাধানগর,Radhanagar,,,90,95,677,1,,0
779,2898,2020-01-28 22:55:02,false,2020-06-03 17:34:13,78663bdc-7f1c-4a5c-82fa-aa5ab6fcad92,আকুবপুর,Akubpur,,,91,10,109,1,,0
780,2899,2020-01-28 22:55:02,false,2020-06-03 17:34:13,9bc3a1e2-b941-4408-b987-02f6ca38d03d,আন্দিকোট,Andikot,,,91,11,118,1,,0
781,2900,2020-01-28 22:55:02,false,2020-06-03 17:34:13,43fdf8fb-be2f-4e19-b4ce-7f8e15954984,পূর্ব বাঙ্গরা,Purba bangara,,,91,13,612,1,,0
782,2902,2020-01-28 22:55:02,false,2020-06-03 17:34:13,ea941b24-5c4f-4ecb-858c-a5eecce9c8c7,চাপিতলা,Chapitala,,,91,22,177,1,,0
783,2903,2020-01-28 22:55:02,false,2020-06-03 17:34:13,dc289508-5da3-417c-a61d-22dcef945abf,দারোরা,Darora,,,91,27,211,1,,0
784,2904,2020-01-28 22:55:02,false,2020-06-03 17:34:13,69da2594-3031-4c23-a7a5-72b4113e9ca8,ছালিয়াকান্দি,Chhaliakandi,,,91,31,186,1,,0
785,2905,2020-01-28 22:55:02,false,2020-06-03 17:34:13,3712a774-2914-46c5-8405-23d4fe8690de,ধামঘর,Dhamghar,,,91,36,220,1,,0
786,2906,2020-01-28 22:55:02,false,2020-06-03 17:34:13,e14e307d-cab5-407b-875c-72175ed1aab5,জাহাপুর,Jahapur,,,91,40,405,1,,0
787,2907,2020-01-28 22:55:02,false,2020-06-03 17:34:13,72a3176a-1783-45a8-b868-5f5268f20597,যাত্রাপুর,Jatrapur,,,91,45,414,1,,0
788,2908,2020-01-28 22:55:02,false,2020-06-03 17:34:13,5a3a20f9-6ace-476f-9585-7265311b5c7e,কামাল্লা,Kamalla,,,91,49,439,1,,0
789,2909,2020-01-28 22:55:02,false,2020-06-03 17:34:13,3cee8bae-27da-433d-b1ee-c3ce0ce64b7f,মুরাদনগর,Muradnagar,,,91,54,504,1,,0
790,2912,2020-01-28 22:55:02,false,2020-06-03 17:34:13,0ee312ba-5ee9-41e7-b8b3-d97c16008b7e,পাহাড়পুর,Paharpur,,,91,67,603,1,,0
791,2918,2020-01-28 22:55:02,false,2020-06-03 17:34:14,aa21df6e-77ce-416d-ac58-840a920754b5,টনকি,Tanki,,,91,91,738,1,,0
792,2919,2020-01-28 22:55:02,false,2020-06-03 17:34:14,d61009a4-8d7e-4fa0-a5de-8eaff565745e,শ্রীকাইল,Sreekail,,,91,94,705,1,,0
793,2923,2020-01-28 22:55:02,false,2020-06-03 17:34:14,c358a01a-a3e8-493b-b235-f54045c50a74,ঢালুয়া,Dhalua,,,92,43,211,1,,0
794,2929,2020-01-28 22:55:02,false,2020-06-03 17:34:15,4a6ecd6d-3d8e-429c-a059-c9f16fffe30d,পেরিয়া,Peria,,,92,80,613,1,,0
795,2931,2020-01-28 22:55:02,false,2020-06-03 17:34:15,e8402f70-faee-4932-87b9-62b05a511a45,সাতবাড়িয়া,Satbaria,,,92,94,714,1,,0
796,2932,2020-01-28 22:55:02,false,2020-06-03 17:34:15,51b38c69-940a-4c51-b7e8-d69c258d82c2,বলরামপুর,Balarampur,,,93,10,142,1,,0
797,2934,2020-01-28 22:55:02,false,2020-06-03 17:34:16,eb547e6a-8b85-4a45-abef-be3c7afd07d8,জগৎপুর,Jagatpur,,,93,35,408,1,,0
798,2936,2020-01-28 22:55:02,false,2020-06-03 17:34:16,b5c97968-f245-49f1-b487-1931326ad22a,কলাকান্দি,Kalakandi,,,93,62,442,1,,0
799,2939,2020-01-28 22:55:02,false,2020-06-03 17:34:16,0bbd377d-0df2-4e57-9e0e-35d6353d3124,নারায়ণদিয়া,Narayandia,,,93,77,544,1,,0
800,2940,2020-01-28 22:55:02,false,2020-06-03 17:34:16,d0da77b1-6545-44dc-8983-427127e1a10d,সাতানী,Satani,,,93,85,710,1,,0
801,2941,2020-01-28 22:55:02,false,2020-06-03 17:34:18,8f93c49f-723d-4136-9406-dc2de7177213,বদরখালী,Badarkhali,,,94,10,142,1,,0
802,2943,2020-01-28 22:55:02,false,2020-06-03 17:34:18,af18e8f3-24a1-45d4-83ec-54b39d00c3fc,বরইতলি,Baraitali,,,94,16,160,1,,0
803,2947,2020-01-28 22:55:02,false,2020-06-03 17:34:18,8bffbb5a-d96f-4489-bfff-92eb36207467,ডুলাহাজারা,Dulahazara,,,94,33,222,1,,0
804,2950,2020-01-28 22:55:02,false,2020-06-03 17:34:18,4cf938fb-8777-4de6-8d5b-9473a7d86c2f,হারবাং,Harbang,,,94,50,348,1,,0
805,2954,2020-01-28 22:55:02,false,2020-06-03 17:34:19,eb228ea3-c436-4fec-8762-e198eff09a69,কোনাখালী,Konakhali,,,94,69,475,1,,0
806,2956,2020-01-28 22:55:02,false,2020-06-03 17:34:19,395eb990-acb0-4397-a961-9d92aebc5748,সাহারবিল,Saharbil,,,94,80,719,1,,0
807,2957,2020-01-28 22:55:02,false,2020-06-03 17:34:19,3fc0622f-1477-4d25-b37b-02e72ebf03a6,সুরাজপুর মানিকপুর,Surajpur manikpur,,,94,87,728,1,,0
808,2959,2020-01-28 22:55:02,false,2020-06-03 17:34:20,a5ef7644-d4f2-4ab7-9a8b-6f7bdbac2511,ভারুয়াখালী,Bharuakhali,,,95,20,142,1,,0
809,2962,2020-01-28 22:55:02,false,2020-06-03 17:34:20,9219f06c-034c-4071-bf76-2ca792cfa6ed,ইসলামপুর,Islampur,,,95,38,385,1,,0
810,2963,2020-01-28 22:55:02,false,2020-06-03 17:34:20,77adf094-dceb-42a6-aa1d-942be71e4ab5,ইসলামাবাদ,Islamabad,,,95,42,376,1,,0
811,2964,2020-01-28 22:55:02,false,2020-06-03 17:34:20,fbc876b2-b1c2-409f-83da-1ab58c941850,জালালাবাদ,Jalalabad,,,95,45,411,1,,0
812,2966,2020-01-28 22:55:02,false,2020-06-03 17:34:20,e6a9fd6d-d270-4e94-88f7-ed9e44a9cafd,খুরুশকুল,Khurushkul,,,95,59,446,1,,0
813,2968,2020-01-28 22:55:02,false,2020-06-03 17:34:20,0c1c0914-8582-4124-824c-b47cc279d531,পোকখালী,Pokkhali,,,95,83,621,1,,0
814,2972,2020-01-28 22:55:02,false,2020-06-03 17:34:21,74414929-83f2-4eea-8a6a-a5bc3b7b2a6a,কৈয়ারবিল,Kaiyarbil,,,96,54,442,1,,0
815,2974,2020-01-28 22:55:02,false,2020-06-03 17:34:21,04b08244-5bee-409b-9ba7-b7927ce0e34c,উত্তর ধুরুং,Uttar dhurung,,,96,81,774,1,,0
816,2977,2020-01-28 22:55:02,false,2020-06-03 17:34:21,b4f7e9af-24ec-4726-9c7a-e228997b9800,ধলঘাটা,Dhalghata,,,97,23,210,1,,0
817,2978,2020-01-28 22:55:02,false,2020-06-03 17:34:22,a320356c-6c20-4c5f-9c82-bfda407320be,হোয়ানক,Hoanak,,,97,47,343,1,,0
818,2979,2020-01-28 22:55:02,false,2020-06-03 17:34:22,858437c3-56a3-4a10-a05c-3b155273b0d3,কালারমারছড়া,Kalarmarchhara,,,97,59,443,1,,0
819,2980,2020-01-28 22:55:02,false,2020-06-03 17:34:22,c3856ad5-1880-4090-94d2-5c66dafab517,কুতুবজোম,Kutubjom,,,97,62,452,1,,0
820,2981,2020-01-28 22:55:02,false,2020-06-03 17:34:22,3c0db98f-06e6-4528-82b8-9d9f40eba4c5,মাতারবাড়ি,Matarbari,,,97,71,511,1,,0
821,2984,2020-01-28 22:55:03,false,2020-06-03 17:34:23,ce033048-d758-478e-94c2-40ee481aacce,উজানটিয়া,Ujantia,,,98,55,775,1,,0
822,2985,2020-01-28 22:55:03,false,2020-06-03 17:34:23,05309936-cb01-4cb4-a879-e42727549c28,মগনামা,Magnama,,,98,78,506,1,,0
823,2986,2020-01-28 22:55:03,false,2020-06-03 17:34:23,c432cf9e-7635-4a76-93a4-0ef7c919b914,পেকুয়া,Pekua,,,98,83,606,1,,0
824,2987,2020-01-28 22:55:03,false,2020-06-03 17:34:23,0c6e6c3c-d5a5-4b4e-8e5d-900b295aaefb,রাজাখালী,Rajakhali,,,98,89,673,1,,0
825,2988,2020-01-28 22:55:03,false,2020-06-03 17:34:23,116a6a80-1296-483e-ba5e-554585180c33,শিলখালী,Shilkhali,,,98,93,707,1,,0
826,2990,2020-01-28 22:55:03,false,2020-06-03 17:34:23,f5551c11-53ed-4b70-b937-274299cd2ff7,চাকমারকুল,Chakmarkul,,,99,13,175,1,,0
827,2991,2020-01-28 22:55:03,false,2020-06-03 17:34:23,38eb4e85-4fbc-4763-8a7e-a7dae589d187,ফতেখাঁরকুল,Fatekharkul,,,99,15,277,1,,0
828,2992,2020-01-28 22:55:03,false,2020-06-03 17:34:23,5075f4e6-10c2-43c5-a119-5801ecd1bc10,গর্জনিয়া,Garjania,,,99,19,311,1,,0
829,2994,2020-01-28 22:55:03,false,2020-06-03 17:34:23,237e3a84-06f7-4d91-8c50-a50fb79e70ed,জোয়ারিয়ানালা,Joarianala,,,99,38,411,1,,0
830,2999,2020-01-28 22:55:03,false,2020-06-03 17:34:24,07d89437-d078-48f7-ac3a-30362d5bbee4,রাজারকুল,Rajarkul,,,99,76,679,1,,0
831,3001,2020-01-28 22:55:03,false,2020-06-03 17:34:24,8245251b-bf5f-49a2-9941-28ca3e9cc4ae,বাহারছড়া,Baharchhara,,,100,15,142,1,,0
832,3004,2020-01-28 22:55:03,false,2020-06-03 17:34:24,8764b05e-baee-43c6-8f9b-6bcdb5edc7de,সাবরাং,Sabrang,,,100,47,705,1,,0
833,3005,2020-01-28 22:55:03,false,2020-06-03 17:34:24,ee99342e-301b-4194-858c-f990e64575ba,টেকনাফ,Teknaf,,,100,63,740,1,,0
834,3014,2020-01-28 22:55:03,false,2020-06-03 17:34:25,4397c740-a1e6-423b-ab64-eb573d00cb95,পাঠাননগর,Pathannagar,,,102,76,606,1,,0
835,3015,2020-01-28 22:55:03,false,2020-06-03 17:34:25,c6cf5189-84a2-4d75-b54d-0fe6af185f30,রাধানগর,Radhanagar,,,102,85,673,1,,0
836,3017,2020-01-28 22:55:03,false,2020-06-03 17:34:26,6e9885f9-99d1-42a2-9b32-99ec12bda925,দাগনভূঞা,Daganbhuiyan,,,103,12,208,1,,0
837,3020,2020-01-28 22:55:03,false,2020-06-03 17:34:26,00c72703-5c85-4286-a29c-86c4700a7b58,পূর্ব চন্দ্রপুর,Purba chandrapur,,,103,69,607,1,,0
838,3021,2020-01-28 22:55:03,false,2020-06-03 17:34:26,a0025658-5180-4cbb-ac19-716e17dc8aff,রাজাপুর,Rajapur,,,103,73,674,1,,0
839,3022,2020-01-28 22:55:03,false,2020-06-03 17:34:26,5d3287f1-76c9-4e41-9d51-7dc0b3c544a3,রামনগর,Ramnagar,,,103,77,683,1,,0
840,3023,2020-01-28 22:55:03,false,2020-06-03 17:34:26,5a17590a-11ca-4752-9ff7-3076193d4bac,সিন্দুরপুর,Sindurpur,,,103,90,709,1,,0
841,3024,2020-01-28 22:55:03,false,2020-06-03 17:34:26,f41a2ff7-36bc-4825-b3e9-9eec286848b1,ইয়াকুবপুর,Yakubpur,,,103,94,908,1,,0
842,3025,2020-01-28 22:55:03,false,2020-06-03 17:34:27,c6a7c65e-5fb6-4adf-9cea-5d12f372b374,বালিগাঁও,Baligaon,,,104,20,142,1,,0
843,3026,2020-01-28 22:55:03,false,2020-06-03 17:34:27,24582722-27f4-41eb-a51a-27a132d654fa,ধলিয়া,Dhalia,,,104,22,210,1,,0
844,3027,2020-01-28 22:55:03,false,2020-06-03 17:34:27,10b4d23a-c470-4e63-9896-2aefcf7c8d92,ধর্মপুর,Dharmapur,,,104,23,219,1,,0
845,3028,2020-01-28 22:55:03,false,2020-06-03 17:34:27,14f15b7f-7e3a-4e3e-9dac-3219076d5ed6,ফরহাদনগর,Farhadnagar,,,104,25,278,1,,0
846,3029,2020-01-28 22:55:03,false,2020-06-03 17:34:27,18366e64-1e25-4836-b08e-58569bc4f2a1,ফাজিলপুর,Fazilpur,,,104,30,287,1,,0
